ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
HOU03	20160509	0	Mon	CLE	AL	29	HOU	AL	33	1	7	51	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
NYC21	20160509	0	Mon	KCA	AL	31	NYA	AL	30	3	6	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
SEA03	20160509	0	Mon	TBA	AL	30	SEA	AL	32	2	5	51	SEA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
ARL02	20160509	0	Mon	CHA	AL	33	TEX	AL	33	8	4	72	CHA	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
CIN09	20160509	0	Mon	PIT	NL	32	CIN	NL	33	2	3	51	CIN	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160509	0	Mon	ARI	NL	34	COL	NL	32	10	5	54	ARI	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160509	0	Mon	NYN	NL	31	LAN	NL	32	4	2	54	NYN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160509	0	Mon	MIL	NL	32	MIA	NL	31	1	4	51	MIA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
SFO03	20160509	0	Mon	TOR	AL	34	SFN	NL	34	3	1	54	TOR	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
WAS11	20160509	0	Mon	DET	AL	31	WAS	NL	32	4	5	52	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160510	0	Tue	SLN	NL	33	ANA	AL	32	8	1	54	SLN	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BOS07	20160510	0	Tue	OAK	AL	34	BOS	AL	33	5	13	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
HOU03	20160510	0	Tue	CLE	AL	30	HOU	AL	34	4	0	54	CLE	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
MIN04	20160510	0	Tue	BAL	AL	31	MIN	AL	32	5	3	54	BAL	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
NYC21	20160510	0	Tue	KCA	AL	32	NYA	AL	31	7	10	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
SEA03	20160510	0	Tue	TBA	AL	31	SEA	AL	33	4	6	51	SEA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
ARL02	20160510	0	Tue	CHA	AL	34	TEX	AL	34	11	13	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
ATL02	20160510	0	Tue	PHI	NL	33	ATL	NL	31	3	2	54	PHI	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160510	0	Tue	SDN	NL	33	CHN	NL	31	7	8	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
DEN02	20160510	0	Tue	ARI	NL	35	COL	NL	33	5	1	54	ARI	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160510	0	Tue	NYN	NL	32	LAN	NL	33	2	3	53	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160510	0	Tue	MIL	NL	33	MIA	NL	32	10	2	54	MIL	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
SFO03	20160510	0	Tue	TOR	AL	35	SFN	NL	35	4	0	54	TOR	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
WAS11	20160510	0	Tue	DET	AL	32	WAS	NL	33	5	4	54	DET	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160511	0	Wed	SLN	NL	34	ANA	AL	33	5	2	54	SLN	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BOS07	20160511	0	Wed	OAK	AL	35	BOS	AL	34	3	13	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
HOU03	20160511	0	Wed	CLE	AL	31	HOU	AL	35	3	5	94	HOU	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
MIN04	20160511	0	Wed	BAL	AL	32	MIN	AL	33	9	2	54	BAL	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
NYC21	20160511	0	Wed	KCA	AL	33	NYA	AL	32	7	3	54	KCA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
SEA03	20160511	0	Wed	TBA	AL	32	SEA	AL	34	5	6	63	SEA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
ARL02	20160511	0	Wed	CHA	AL	35	TEX	AL	35	5	6	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
ATL02	20160511	0	Wed	PHI	NL	34	ATL	NL	32	1	5	51	ATL	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
CHI11	20160511	1	Wed	SDN	NL	34	CHN	NL	32	7	4	54	SDN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CHI11	20160511	2	Wed	SDN	NL	35	CHN	NL	33	1	0	54	SDN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
CIN09	20160511	0	Wed	PIT	NL	33	CIN	NL	34	5	4	54	PIT	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
DEN02	20160511	0	Wed	ARI	NL	36	COL	NL	34	7	8	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160511	0	Wed	NYN	NL	33	LAN	NL	34	4	3	54	NYN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIA02	20160511	0	Wed	MIL	NL	34	MIA	NL	33	2	3	51	MIA	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
SFO03	20160511	0	Wed	TOR	AL	36	SFN	NL	36	4	5	76	SFN	"AT&T Park(San Francisco, California)"	1.012	0.704	1.084	1.101	1.526	1.076
WAS11	20160511	0	Wed	DET	AL	33	WAS	NL	34	2	3	51	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
ANA01	20160512	0	Thu	SLN	NL	35	ANA	AL	34	12	10	54	SLN	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BAL12	20160512	0	Thu	DET	AL	34	BAL	AL	33	5	7	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160512	0	Thu	HOU	AL	36	BOS	AL	35	1	11	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
NYC21	20160512	0	Thu	KCA	AL	34	NYA	AL	33	3	7	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
PHO01	20160512	0	Thu	SFN	NL	37	ARI	NL	37	4	2	54	SFN	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
ATL02	20160512	0	Thu	PHI	NL	35	ATL	NL	33	7	4	60	PHI	"Turner Field(Cumberland, Georgia)"	1.059	0.77	1.009	0.9	0.936	1.135
LOS03	20160512	0	Thu	NYN	NL	34	LAN	NL	35	0	5	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIL06	20160512	0	Thu	SDN	NL	36	MIL	NL	35	3	0	54	SDN	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
BAL12	20160513	0	Fri	DET	AL	35	BAL	AL	34	0	1	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160513	0	Fri	HOU	AL	37	BOS	AL	36	7	6	54	HOU	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CLE08	20160513	0	Fri	MIN	AL	34	CLE	AL	32	6	7	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160513	0	Fri	ATL	NL	34	KCA	AL	35	1	5	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160513	0	Fri	CHA	AL	36	NYA	AL	34	7	1	54	CHA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
SEA03	20160513	0	Fri	ANA	AL	35	SEA	AL	35	7	6	54	ANA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160513	0	Fri	OAK	AL	36	TBA	AL	33	6	3	54	OAK	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160513	0	Fri	TOR	AL	37	TEX	AL	36	5	0	54	TOR	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
PHO01	20160513	0	Fri	SFN	NL	38	ARI	NL	38	3	1	54	SFN	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CHI11	20160513	0	Fri	PIT	NL	34	CHN	NL	34	4	9	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
DEN02	20160513	0	Fri	NYN	NL	35	COL	NL	35	2	5	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160513	0	Fri	SLN	NL	36	LAN	NL	36	4	8	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIL06	20160513	0	Fri	SDN	NL	37	MIL	NL	36	0	1	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
PHI13	20160513	0	Fri	CIN	NL	35	PHI	NL	36	2	3	51	PHI	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
WAS11	20160513	0	Fri	MIA	NL	34	WAS	NL	35	3	5	51	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
BAL12	20160514	0	Sat	DET	AL	36	BAL	AL	35	3	9	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160514	0	Sat	HOU	AL	38	BOS	AL	37	5	6	65	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CLE08	20160514	0	Sat	MIN	AL	35	CLE	AL	33	6	3	54	MIN	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160514	0	Sat	ATL	NL	35	KCA	AL	36	5	0	54	ATL	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160514	0	Sat	CHA	AL	37	NYA	AL	35	1	2	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
SEA03	20160514	0	Sat	ANA	AL	36	SEA	AL	36	9	7	54	ANA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160514	0	Sat	OAK	AL	37	TBA	AL	34	0	6	51	TBA	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160514	0	Sat	TOR	AL	38	TEX	AL	37	5	6	59	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
PHO01	20160514	0	Sat	SFN	NL	39	ARI	NL	39	5	3	54	SFN	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CHI11	20160514	0	Sat	PIT	NL	35	CHN	NL	35	2	8	51	CHN	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
DEN02	20160514	0	Sat	NYN	NL	36	COL	NL	36	4	7	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160514	0	Sat	SLN	NL	37	LAN	NL	37	3	5	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIL06	20160514	0	Sat	SDN	NL	38	MIL	NL	37	8	7	72	SDN	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
PHI13	20160514	0	Sat	CIN	NL	36	PHI	NL	37	3	4	51	PHI	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
WAS11	20160514	1	Sat	MIA	NL	35	WAS	NL	36	4	6	51	WAS	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
WAS11	20160514	2	Sat	MIA	NL	36	WAS	NL	37	7	1	54	MIA	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
BAL12	20160515	0	Sun	DET	AL	37	BAL	AL	36	6	5	54	DET	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
BOS07	20160515	0	Sun	HOU	AL	39	BOS	AL	38	9	10	51	BOS	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CLE08	20160515	0	Sun	MIN	AL	36	CLE	AL	34	5	1	54	MIN	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
KAN06	20160515	0	Sun	ATL	NL	36	KCA	AL	37	2	4	77	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
NYC21	20160515	0	Sun	CHA	AL	38	NYA	AL	36	5	7	51	NYA	"Yankee Stadium(New York, New York)"	1.035	1.377	0.982	0.871	0.5	1.033
SEA03	20160515	0	Sun	ANA	AL	37	SEA	AL	37	3	0	54	ANA	"Safeco Field(Seattle, Washington)"	0.941	1.158	0.953	0.963	0.538	1.029
STP01	20160515	0	Sun	OAK	AL	38	TBA	AL	35	7	6	54	OAK	"Tropicana Field(St. Petersburg, Florida)"	0.889	0.877	0.901	0.861	0.952	1.048
ARL02	20160515	0	Sun	TOR	AL	39	TEX	AL	38	6	7	51	TEX	"Globe Life Park in Arlington(Arlington, Texas)"	1.156	1.049	1.1	1.052	1.813	1.029
PHO01	20160515	0	Sun	SFN	NL	40	ARI	NL	40	2	1	54	SFN	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CHI11	20160515	0	Sun	PIT	NL	36	CHN	NL	36	2	1	54	PIT	"Wrigley Field(Chicago, Illinois)"	0.874	0.819	0.928	0.93	1.045	1.066
DEN02	20160515	0	Sun	NYN	NL	37	COL	NL	37	3	4	51	COL	"Coors Field(Denver, Colorado)"	1.368	1.265	1.231	1.405	1.39	1.078
LOS03	20160515	0	Sun	SLN	NL	38	LAN	NL	38	5	2	54	SLN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIL06	20160515	0	Sun	SDN	NL	39	MIL	NL	38	2	3	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
PHI13	20160515	0	Sun	CIN	NL	37	PHI	NL	38	9	4	54	CIN	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
WAS11	20160515	0	Sun	MIA	NL	37	WAS	NL	38	5	1	54	MIA	"Nationals Park(Washington, D.C.)"	0.956	1.023	0.974	0.891	0.806	0.972
CLE08	20160516	0	Mon	CIN	NL	38	CLE	AL	35	6	15	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
DET05	20160516	0	Mon	MIN	AL	37	DET	AL	38	8	10	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
OAK01	20160516	0	Mon	TEX	AL	39	OAK	AL	39	1	3	51	OAK	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
TOR02	20160516	0	Mon	TBA	AL	36	TOR	AL	40	13	2	54	TBA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160516	0	Mon	NYA	AL	37	ARI	NL	41	2	12	51	ARI	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
LOS03	20160516	0	Mon	ANA	AL	38	LAN	NL	39	7	6	54	ANA	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
PHI13	20160516	0	Mon	MIA	NL	38	PHI	NL	39	5	3	54	MIA	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160516	0	Mon	ATL	NL	37	PIT	NL	37	5	8	51	PIT	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
BAL12	20160517	0	Tue	SEA	AL	38	BAL	AL	37	10	0	54	SEA	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
CHI12	20160517	0	Tue	HOU	AL	40	CHA	AL	39	6	5	66	HOU	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
CLE08	20160517	0	Tue	CIN	NL	39	CLE	AL	36	1	13	51	CLE	"Progressive Field(Cleveland, Ohio)"	1.207	1.168	1.115	1.299	0.507	1.119
DET05	20160517	0	Tue	MIN	AL	38	DET	AL	39	2	7	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
KAN06	20160517	0	Tue	BOS	AL	39	KCA	AL	38	4	8	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
OAK01	20160517	0	Tue	TEX	AL	40	OAK	AL	40	5	8	53	OAK	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
TOR02	20160517	0	Tue	TBA	AL	37	TOR	AL	41	12	2	54	TBA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160517	0	Tue	NYA	AL	38	ARI	NL	42	3	5	51	ARI	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
LOS03	20160517	0	Tue	ANA	AL	39	LAN	NL	40	1	5	51	LAN	"Dodger Stadium(Los Angeles, California)"	0.813	0.914	0.908	0.919	0.382	0.895
MIL06	20160517	0	Tue	CHN	NL	37	MIL	NL	39	2	4	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160517	0	Tue	WAS	NL	39	NYN	NL	38	0	2	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PHI13	20160517	0	Tue	MIA	NL	39	PHI	NL	40	1	3	51	PHI	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160517	0	Tue	ATL	NL	38	PIT	NL	38	9	12	51	PIT	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160517	0	Tue	SFN	NL	41	SDN	NL	40	5	1	54	SFN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160517	0	Tue	COL	NL	38	SLN	NL	39	3	1	54	COL	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
ANA01	20160518	0	Wed	LAN	NL	41	ANA	AL	40	1	8	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BAL12	20160518	0	Wed	SEA	AL	39	BAL	AL	38	2	5	51	BAL	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
CHI12	20160518	0	Wed	HOU	AL	41	CHA	AL	40	5	3	54	HOU	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160518	0	Wed	MIN	AL	39	DET	AL	40	3	6	51	DET	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
KAN06	20160518	1	Wed	BOS	AL	40	KCA	AL	39	2	3	51	KCA	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
KAN06	20160518	2	Wed	BOS	AL	41	KCA	AL	40	5	2	54	BOS	"Kauffman Stadium(Kansas City, Missouri)"	1.171	0.783	1.092	1.256	1.571	1.039
OAK01	20160518	0	Wed	TEX	AL	41	OAK	AL	41	1	8	51	OAK	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
TOR02	20160518	0	Wed	TBA	AL	38	TOR	AL	42	6	3	54	TBA	"Rogers Centre(Toronto, Ontario)"	1.156	1.01	1.083	1.3	1.1	1.039
PHO01	20160518	0	Wed	NYA	AL	39	ARI	NL	43	4	2	54	NYA	"Chase Field(Phoenix, Arizona)"	1.225	1.292	1.139	1.145	2.032	1.042
CIN09	20160518	0	Wed	CLE	AL	37	CIN	NL	40	8	7	72	CLE	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
MIL06	20160518	0	Wed	CHN	NL	38	MIL	NL	40	2	1	78	CHN	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160518	0	Wed	WAS	NL	40	NYN	NL	39	7	1	54	WAS	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PHI13	20160518	0	Wed	MIA	NL	40	PHI	NL	41	2	4	51	PHI	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160518	0	Wed	ATL	NL	39	PIT	NL	39	3	1	54	ATL	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160518	0	Wed	SFN	NL	42	SDN	NL	41	2	1	54	SFN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160518	0	Wed	COL	NL	39	SLN	NL	40	0	2	51	SLN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
ANA01	20160519	0	Thu	LAN	NL	42	ANA	AL	41	4	7	51	ANA	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BAL12	20160519	0	Thu	SEA	AL	40	BAL	AL	39	7	2	54	SEA	"Oriole Park at Camden Yards(Baltimore, Maryland)"	0.953	1.009	0.967	0.834	0.846	0.975
CHI12	20160519	0	Thu	HOU	AL	42	CHA	AL	41	1	2	51	CHA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
MIN04	20160519	0	Thu	TOR	AL	43	MIN	AL	40	3	2	66	TOR	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
OAK01	20160519	0	Thu	NYA	AL	40	OAK	AL	42	4	1	54	NYA	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
CIN09	20160519	0	Thu	CLE	AL	38	CIN	NL	41	7	2	54	CLE	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
MIL06	20160519	0	Thu	CHN	NL	39	MIL	NL	41	3	5	51	MIL	"Miller Park(Milwaukee, Wisconsin)"	0.972	1.126	0.961	1	1.037	0.977
NYC20	20160519	0	Thu	WAS	NL	41	NYN	NL	40	9	1	54	WAS	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PIT08	20160519	0	Thu	ATL	NL	40	PIT	NL	40	2	8	51	PIT	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160519	0	Thu	SFN	NL	43	SDN	NL	42	3	1	54	SFN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
STL10	20160519	0	Thu	COL	NL	40	SLN	NL	41	7	13	51	SLN	"Busch Stadium(St. Louis, Missouri)"	0.921	0.901	0.972	0.914	0.543	0.914
ANA01	20160520	0	Fri	BAL	AL	40	ANA	AL	42	9	4	54	BAL	"Angel Stadium of Anaheim(Anaheim, California)"	0.91	1.056	0.936	0.828	0.6	0.958
BOS07	20160520	0	Fri	CLE	AL	39	BOS	AL	42	4	2	54	CLE	"Fenway Park(Boston, Massachusetts)"	1.199	1.065	1.161	1.424	1.667	0.977
CHI12	20160520	0	Fri	KCA	AL	41	CHA	AL	42	4	1	54	KCA	"Guaranteed Rate Field(Chicago, Illinois)"	0.927	1.101	0.96	0.89	1.071	0.933
DET05	20160520	0	Fri	TBA	AL	39	DET	AL	41	7	5	54	TBA	"Comerica Park(Detroit, Michigan)"	1.019	1.138	0.984	0.884	1.904	0.945
HOU03	20160520	0	Fri	TEX	AL	42	HOU	AL	43	2	1	54	TEX	"Minute Maid Park(Houston, Texas)"	0.808	0.822	0.926	0.886	1.152	0.918
MIN04	20160520	0	Fri	TOR	AL	44	MIN	AL	41	9	3	54	TOR	"Target Field(Minneapolis, Minnesota)"	1.044	1.014	1.064	1.081	1.031	0.875
OAK01	20160520	0	Fri	NYA	AL	41	OAK	AL	43	8	3	54	NYA	"Oakland Coliseum(Oakland, California)"	0.829	0.727	0.921	0.954	1.043	0.872
CIN09	20160520	0	Fri	SEA	AL	41	CIN	NL	42	8	3	54	SEA	"Great American Ball Park(Cincinnati, Ohio)"	0.99	1.175	0.97	0.949	0.645	1.019
MIA02	20160520	0	Fri	WAS	NL	42	MIA	NL	41	4	1	54	WAS	"Marlins Park(Miami, Florida)"	0.834	0.793	0.868	0.963	0.667	0.967
NYC20	20160520	0	Fri	MIL	NL	42	NYN	NL	41	2	3	51	NYN	"Citi Field(New York, New York)"	0.988	1.09	0.887	0.838	0.455	1.168
PHI13	20160520	0	Fri	ATL	NL	41	PHI	NL	42	7	1	54	ATL	"Citizens Bank Park(Philadelphia, Pennsylvania)"	0.84	1.149	0.924	0.821	0.889	0.969
PIT08	20160520	0	Fri	COL	NL	41	PIT	NL	41	1	2	51	PIT	"PNC Park(Pittsburgh, Pennsylvania)"	1.007	0.8	1.013	1.034	1.769	1.007
SAN02	20160520	0	Fri	LAN	NL	43	SDN	NL	43	6	7	51	SDN	"Petco Park(San Diego, California)"	1.014	0.957	1.042	1.062	0.75	0.977
