ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	Home/Away	PARK NAME	RUNS	HR	H	2B	3B	BB
MIN04	20150417	0	Fri	CLE	AL	9	MIN	AL	10	2	3	63	MIN	Home	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
SEA03	20150417	0	Fri	TEX	AL	11	SEA	AL	10	3	1	54	TEX	Visit	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150417	0	Fri	NYA	AL	10	TBA	AL	11	5	4	54	NYA	Visit	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
TOR02	20150417	0	Fri	ATL	NL	10	TOR	AL	11	8	7	54	ATL	Visit	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
CHI11	20150417	0	Fri	SDN	NL	11	CHN	NL	9	5	4	54	SDN	Visit	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
LOS03	20150417	0	Fri	COL	NL	10	LAN	NL	10	3	7	51	LAN	Home	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
NYC20	20150417	0	Fri	MIA	NL	11	NYN	NL	11	1	4	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150417	0	Fri	MIL	NL	10	PIT	NL	10	3	6	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SFO03	20150417	0	Fri	ARI	NL	11	SFN	NL	12	9	0	54	ARI	Visit	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
STL10	20150417	0	Fri	CIN	NL	10	SLN	NL	9	1	6	51	SLN	Home	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
WAS11	20150417	0	Fri	PHI	NL	11	WAS	NL	11	2	7	51	WAS	Home	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
BOS07	20150418	0	Sat	BAL	AL	11	BOS	AL	11	4	1	54	BAL	Visit	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
DET05	20150418	0	Sat	CHA	AL	10	DET	AL	11	12	3	54	CHA	Visit	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
HOU03	20150418	0	Sat	ANA	AL	11	HOU	AL	11	0	4	51	HOU	Home	"Minute Maid Parkæ(Houston, Texas)"	0.927	1.1	0.954	0.963	1.52	0.951
KAN06	20150418	0	Sat	OAK	AL	12	KCA	AL	11	5	0	54	OAK	Visit	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
MIN04	20150418	0	Sat	CLE	AL	10	MIN	AL	11	4	2	54	CLE	Visit	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
SEA03	20150418	0	Sat	TEX	AL	12	SEA	AL	11	1	3	51	SEA	Home	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150418	0	Sat	NYA	AL	11	TBA	AL	12	9	0	54	NYA	Visit	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
TOR02	20150418	0	Sat	ATL	NL	11	TOR	AL	12	5	6	57	TOR	Home	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
CHI11	20150418	0	Sat	SDN	NL	12	CHN	NL	10	6	7	64	CHN	Home	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
LOS03	20150418	0	Sat	COL	NL	11	LAN	NL	11	3	6	51	LAN	Home	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
NYC20	20150418	0	Sat	MIA	NL	12	NYN	NL	12	4	5	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150418	0	Sat	MIL	NL	11	PIT	NL	11	2	6	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SFO03	20150418	0	Sat	ARI	NL	12	SFN	NL	13	1	4	51	SFN	Home	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
STL10	20150418	0	Sat	CIN	NL	11	SLN	NL	10	2	5	51	SLN	Home	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
WAS11	20150418	0	Sat	PHI	NL	12	WAS	NL	12	5	3	54	PHI	Visit	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
BOS07	20150419	0	Sun	BAL	AL	12	BOS	AL	12	8	3	54	BAL	Visit	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
DET05	20150419	0	Sun	CHA	AL	11	DET	AL	12	1	9	51	DET	Home	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
HOU03	20150419	0	Sun	ANA	AL	12	HOU	AL	12	3	4	51	HOU	Home	"Minute Maid Parkæ(Houston, Texas)"	0.927	1.1	0.954	0.963	1.52	0.951
KAN06	20150419	0	Sun	OAK	AL	13	KCA	AL	12	2	4	51	KCA	Home	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
MIN04	20150419	0	Sun	CLE	AL	11	MIN	AL	12	2	7	51	MIN	Home	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
SEA03	20150419	0	Sun	TEX	AL	13	SEA	AL	12	10	11	53	SEA	Home	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150419	0	Sun	NYA	AL	12	TBA	AL	13	5	3	54	NYA	Visit	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
TOR02	20150419	0	Sun	ATL	NL	12	TOR	AL	13	5	2	54	ATL	Visit	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
CHI11	20150419	0	Sun	SDN	NL	13	CHN	NL	11	5	2	54	SDN	Visit	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
LOS03	20150419	0	Sun	COL	NL	12	LAN	NL	12	0	7	51	LAN	Home	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
NYC20	20150419	0	Sun	MIA	NL	13	NYN	NL	13	6	7	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PIT08	20150419	0	Sun	MIL	NL	12	PIT	NL	12	2	5	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SFO03	20150419	0	Sun	ARI	NL	13	SFN	NL	14	5	1	54	ARI	Visit	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
STL10	20150419	0	Sun	CIN	NL	12	SLN	NL	11	1	2	51	SLN	Home	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
WAS11	20150419	0	Sun	PHI	NL	13	WAS	NL	13	1	4	51	WAS	Home	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
ANA01	20150420	0	Mon	OAK	AL	14	ANA	AL	13	6	3	54	OAK	Visit	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BOS07	20150420	0	Mon	BAL	AL	13	BOS	AL	13	1	7	39	BOS	Home	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
CHI12	20150420	0	Mon	CLE	AL	12	CHA	AL	12	3	4	52	CHA	Home	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
DET05	20150420	0	Mon	NYA	AL	13	DET	AL	13	1	2	51	DET	Home	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
KAN06	20150420	0	Mon	MIN	AL	13	KCA	AL	13	1	7	51	KCA	Home	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
SEA03	20150420	0	Mon	HOU	AL	13	SEA	AL	13	7	5	54	HOU	Visit	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
DEN02	20150420	0	Mon	SDN	NL	14	COL	NL	13	14	3	54	SDN	Visit	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
MIL06	20150420	0	Mon	CIN	NL	13	MIL	NL	13	6	1	54	CIN	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
PIT08	20150420	0	Mon	CHN	NL	12	PIT	NL	13	5	2	54	CHN	Visit	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
ANA01	20150421	0	Tue	OAK	AL	15	ANA	AL	14	1	14	51	ANA	Home	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
CHI12	20150421	0	Tue	CLE	AL	13	CHA	AL	13	6	2	54	CLE	Visit	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
DET05	20150421	0	Tue	NYA	AL	14	DET	AL	14	5	2	54	NYA	Visit	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
KAN06	20150421	0	Tue	MIN	AL	14	KCA	AL	14	5	6	51	KCA	Home	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
SEA03	20150421	0	Tue	HOU	AL	14	SEA	AL	14	6	3	54	HOU	Visit	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150421	0	Tue	BOS	AL	14	TBA	AL	14	1	0	54	BOS	Visit	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
TOR02	20150421	0	Tue	BAL	AL	14	TOR	AL	14	6	13	51	TOR	Home	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
PHO01	20150421	0	Tue	TEX	AL	14	ARI	NL	14	7	1	54	TEX	Visit	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
DEN02	20150421	0	Tue	SDN	NL	15	COL	NL	14	7	6	54	SDN	Visit	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
MIL06	20150421	0	Tue	CIN	NL	14	MIL	NL	14	16	10	54	CIN	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150421	0	Tue	ATL	NL	13	NYN	NL	14	1	7	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PHI13	20150421	0	Tue	MIA	NL	14	PHI	NL	14	3	7	51	PHI	Home	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
PIT08	20150421	0	Tue	CHN	NL	13	PIT	NL	14	9	8	54	CHN	Visit	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SFO03	20150421	0	Tue	LAN	NL	13	SFN	NL	15	2	6	51	SFN	Home	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
WAS11	20150421	0	Tue	SLN	NL	12	WAS	NL	14	1	2	59	WAS	Home	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
ANA01	20150422	0	Wed	OAK	AL	16	ANA	AL	15	9	2	54	OAK	Visit	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
CHI12	20150422	0	Wed	CLE	AL	14	CHA	AL	14	0	6	51	CHA	Home	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
DET05	20150422	0	Wed	NYA	AL	15	DET	AL	15	13	4	54	NYA	Visit	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
KAN06	20150422	0	Wed	MIN	AL	15	KCA	AL	15	3	0	54	MIN	Visit	"Kauffman Stadiumæ(Kansas City, Missouri)"	1.019	0.793	0.995	1.221	1.455	0.892
SEA03	20150422	0	Wed	HOU	AL	15	SEA	AL	15	2	3	51	SEA	Home	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150422	0	Wed	BOS	AL	15	TBA	AL	15	5	7	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
TOR02	20150422	0	Wed	BAL	AL	15	TOR	AL	15	2	4	51	TOR	Home	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
PHO01	20150422	0	Wed	TEX	AL	15	ARI	NL	15	5	8	51	ARI	Home	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
DEN02	20150422	0	Wed	SDN	NL	16	COL	NL	15	4	5	52	COL	Home	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
MIL06	20150422	0	Wed	CIN	NL	15	MIL	NL	15	2	1	54	CIN	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150422	0	Wed	ATL	NL	14	NYN	NL	15	2	3	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PHI13	20150422	0	Wed	MIA	NL	15	PHI	NL	15	6	1	54	MIA	Visit	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
PIT08	20150422	0	Wed	CHN	NL	14	PIT	NL	15	3	4	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SFO03	20150422	0	Wed	LAN	NL	14	SFN	NL	16	2	3	53	SFN	Home	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
WAS11	20150422	0	Wed	SLN	NL	13	WAS	NL	15	7	5	54	SLN	Visit	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
ANA01	20150423	0	Thu	OAK	AL	17	ANA	AL	16	0	2	51	ANA	Home	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
CHI12	20150423	0	Thu	KCA	AL	16	CHA	AL	15	3	2	78	KCA	Visit	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
DET05	20150423	0	Thu	NYA	AL	16	DET	AL	16	2	1	54	NYA	Visit	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
STP01	20150423	0	Thu	BOS	AL	16	TBA	AL	16	1	2	52	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
TOR02	20150423	0	Thu	BAL	AL	16	TOR	AL	16	6	7	51	TOR	Home	"Rogers Centreæ(Toronto, Ontario)"	0.906	1.005	0.926	1.076	0.958	0.998
DEN02	20150423	0	Thu	SDN	NL	17	COL	NL	16	1	2	51	COL	Home	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
MIL06	20150423	0	Thu	CIN	NL	16	MIL	NL	16	2	4	51	MIL	Home	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
NYC20	20150423	0	Thu	ATL	NL	15	NYN	NL	16	3	6	51	NYN	Home	"Citi Fieldæ(New York, New York)"	0.87	0.994	0.912	0.934	0.905	0.998
PHI13	20150423	0	Thu	MIA	NL	16	PHI	NL	16	9	1	54	MIA	Visit	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
PIT08	20150423	0	Thu	CHN	NL	15	PIT	NL	16	4	5	51	PIT	Home	"PNC Parkæ(Pittsburgh, Pennsylvania)"	0.933	1.083	0.962	0.874	0.821	1
SFO03	20150423	0	Thu	LAN	NL	15	SFN	NL	17	2	3	58	SFN	Home	"AT&T Parkæ(San Francisco, California)"	0.845	0.599	0.917	0.841	1.647	0.987
WAS11	20150423	0	Thu	SLN	NL	14	WAS	NL	16	4	1	54	SLN	Visit	"Nationals Parkæ(Washington, D.C.)"	1	1.025	0.992	1.049	0.5	1.043
ANA01	20150424	0	Fri	TEX	AL	16	ANA	AL	17	2	3	51	ANA	Home	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150424	0	Fri	BOS	AL	17	BAL	AL	17	7	5	54	BOS	Visit	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
CHI12	20150424	0	Fri	KCA	AL	17	CHA	AL	16	2	3	53	CHA	Home	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
DET05	20150424	0	Fri	CLE	AL	15	DET	AL	17	13	1	54	CLE	Visit	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
NYC21	20150424	0	Fri	NYN	NL	17	NYA	AL	17	1	6	51	NYA	Home	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150424	0	Fri	HOU	AL	16	OAK	AL	18	5	4	66	HOU	Visit	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150424	0	Fri	MIN	AL	16	SEA	AL	16	0	2	51	SEA	Home	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150424	0	Fri	TOR	AL	17	TBA	AL	17	3	12	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
PHO01	20150424	0	Fri	PIT	NL	17	ARI	NL	16	4	1	54	PIT	Visit	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
CIN09	20150424	0	Fri	CHN	NL	16	CIN	NL	17	7	3	66	CHN	Visit	"Great American Ball Parkæ(Cincinnati, Ohio)"	1.115	1.137	1.075	1.043	0.444	1.101
DEN02	20150424	0	Fri	SFN	NL	18	COL	NL	17	4	6	51	COL	Home	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
MIA02	20150424	0	Fri	WAS	NL	17	MIA	NL	17	2	3	51	MIA	Home	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150424	0	Fri	SLN	NL	15	MIL	NL	17	3	0	54	SLN	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
PHI13	20150424	0	Fri	ATL	NL	16	PHI	NL	17	0	1	52	PHI	Home	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
SAN02	20150424	0	Fri	LAN	NL	16	SDN	NL	18	3	0	54	LAN	Visit	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
ANA01	20150425	0	Sat	TEX	AL	17	ANA	AL	18	1	4	51	ANA	Home	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150425	0	Sat	BOS	AL	18	BAL	AL	18	4	5	58	BAL	Home	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
DET05	20150425	0	Sat	CLE	AL	16	DET	AL	18	1	4	51	DET	Home	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
NYC21	20150425	0	Sat	NYN	NL	18	NYA	AL	18	8	2	54	NYN	Visit	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150425	0	Sat	HOU	AL	17	OAK	AL	19	9	3	54	HOU	Visit	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150425	0	Sat	MIN	AL	17	SEA	AL	17	8	5	54	MIN	Visit	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150425	0	Sat	TOR	AL	18	TBA	AL	18	2	4	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
PHO01	20150425	0	Sat	PIT	NL	18	ARI	NL	17	2	1	54	PIT	Visit	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
DEN02	20150425	0	Sat	SFN	NL	19	COL	NL	18	5	4	66	SFN	Visit	"Coors Fieldæ(Denver, Colorado)"	1.436	1.21	1.301	1.235	2	1.057
MIA02	20150425	0	Sat	WAS	NL	18	MIA	NL	18	0	8	51	MIA	Home	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150425	0	Sat	SLN	NL	16	MIL	NL	18	5	3	54	SLN	Visit	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
PHI13	20150425	0	Sat	ATL	NL	17	PHI	NL	18	5	2	54	ATL	Visit	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
SAN02	20150425	0	Sat	LAN	NL	17	SDN	NL	19	11	8	54	LAN	Visit	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
ANA01	20150426	0	Sun	TEX	AL	18	ANA	AL	19	5	4	66	TEX	Visit	"Angel Stadium of Anaheimæ(Anaheim, California)"	0.861	0.921	0.939	0.863	0.739	1.025
BAL12	20150426	0	Sun	BOS	AL	19	BAL	AL	19	7	18	51	BAL	Home	"Oriole Park at Camden Yardsæ(Baltimore, Maryland)"	1.228	1.415	1.121	0.978	0.775	0.936
CHI12	20150426	0	Sun	KCA	AL	18	CHA	AL	17	3	5	51	CHA	Home	"Guaranteed Rate Fieldæ(Chicago, Illinois)"	0.904	1.113	0.953	0.873	0.833	1.234
DET05	20150426	0	Sun	CLE	AL	17	DET	AL	19	6	8	51	DET	Home	"Comerica Parkæ(Detroit, Michigan)"	0.902	0.791	0.966	0.977	1.353	0.988
NYC21	20150426	0	Sun	NYN	NL	19	NYA	AL	19	4	6	51	NYA	Home	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
OAK01	20150426	0	Sun	HOU	AL	18	OAK	AL	20	7	6	54	HOU	Visit	"Oakland Coliseumæ(Oakland, California)"	0.944	0.777	0.964	0.967	1.185	0.906
SEA03	20150426	0	Sun	MIN	AL	18	SEA	AL	18	4	2	66	MIN	Visit	"Safeco Fieldæ(Seattle, Washington)"	0.878	0.905	0.917	0.829	0.8	0.954
STP01	20150426	0	Sun	TOR	AL	19	TBA	AL	19	1	5	51	TBA	Home	"Tropicana Fieldæ(St. Petersburg, Florida)"	0.94	0.962	0.939	0.832	0.704	0.895
PHO01	20150426	0	Sun	PIT	NL	19	ARI	NL	18	8	0	54	PIT	Visit	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
CIN09	20150426	0	Sun	CHN	NL	17	CIN	NL	18	5	2	54	CHN	Visit	"Great American Ball Parkæ(Cincinnati, Ohio)"	1.115	1.137	1.075	1.043	0.444	1.101
MIA02	20150426	0	Sun	WAS	NL	19	MIA	NL	19	2	6	51	MIA	Home	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
MIL06	20150426	0	Sun	SLN	NL	17	MIL	NL	19	3	6	51	MIL	Home	"Miller Parkæ(Milwaukee, Wisconsin)"	1.103	1.432	1.01	1.07	1.161	1.006
PHI13	20150426	0	Sun	ATL	NL	18	PHI	NL	19	4	5	51	PHI	Home	"Citizens Bank Parkæ(Philadelphia, Pennsylvania)"	1.038	1.14	0.977	0.946	0.667	1.049
SAN02	20150426	0	Sun	LAN	NL	18	SDN	NL	20	1	3	51	SDN	Home	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
BOS07	20150427	0	Mon	TOR	AL	20	BOS	AL	20	5	6	52	BOS	Home	"Fenway Parkæ(Boston, Massachusetts)"	1.191	0.971	1.103	1.281	1.031	0.92
CLE08	20150427	0	Mon	KCA	AL	19	CLE	AL	18	6	2	54	KCA	Visit	"Progressive Fieldæ(Cleveland, Ohio)"	1.261	0.986	1.169	1.44	0.774	1.115
MIN04	20150427	0	Mon	DET	AL	20	MIN	AL	19	5	4	54	DET	Visit	"Target Fieldæ(Minneapolis, Minnesota)"	0.994	1.058	1.039	0.979	0.816	0.954
NYC21	20150427	0	Mon	TBA	AL	20	NYA	AL	20	1	4	51	NYA	Home	"Yankee Stadiumæ(New York, New York)"	1.022	1.251	0.975	0.887	0.63	1
ARL02	20150427	0	Mon	SEA	AL	19	TEX	AL	19	3	1	54	SEA	Visit	"Globe Life Park in Arlingtonæ(Arlington, Texas)"	1.141	1.066	1.107	1.102	0.946	1.133
PHO01	20150427	0	Mon	COL	NL	19	ARI	NL	19	5	4	54	COL	Visit	"Chase Fieldæ(Phoenix, Arizona)"	1.062	0.856	1.047	1.207	1.786	1.025
ATL02	20150427	0	Mon	WAS	NL	20	ATL	NL	19	4	8	51	ATL	Home	"Turner Fieldæ(Cumberland, Georgia)"	0.937	0.72	0.915	0.971	0.759	1.114
CHI11	20150427	0	Mon	PIT	NL	20	CHN	NL	18	0	4	51	CHN	Home	"Wrigley Fieldæ(Chicago, Illinois)"	0.95	1.276	0.934	0.794	1.094	1.029
CIN09	20150427	0	Mon	MIL	NL	20	CIN	NL	19	6	9	51	CIN	Home	"Great American Ball Parkæ(Cincinnati, Ohio)"	1.115	1.137	1.075	1.043	0.444	1.101
LOS03	20150427	0	Mon	SFN	NL	20	LAN	NL	19	3	8	51	LAN	Home	"Dodger Stadiumæ(Los Angeles, California)"	0.918	1	0.948	1.059	0.643	0.791
MIA02	20150427	0	Mon	NYN	NL	20	MIA	NL	20	3	1	54	NYN	Visit	"Marlins Parkæ(Miami, Florida)"	0.95	0.74	0.99	0.94	1.226	1.078
SAN02	20150427	0	Mon	HOU	AL	19	SDN	NL	21	9	4	54	HOU	Visit	"Petco Parkæ(San Diego, California)"	0.931	1.085	0.966	0.956	0.792	0.992
STL10	20150427	0	Mon	PHI	NL	20	SLN	NL	18	4	1	54	PHI	Visit	"Busch Stadiumæ(St. Louis, Missouri)"	0.931	0.857	1.055	1.008	1.031	0.924
