ParkCode	Date	Type#	Day	VisitTeam	VisitLeague	VisitGame#	HomeTeam	HomeLeague	HomeGame#	VisitScore	HomeScore	GameLength	Winner	PARK_NAME	RUNS	HR	H	2B	3B	BB
CIN09	20170602	0	Fri	ATL	NL	52	CIN	NL	53	2	3	57	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIA02	20170602	0	Fri	ARI	NL	57	MIA	NL	53	5	7	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170602	0	Fri	LAN	NL	56	MIL	NL	55	2	1	72	LAN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170602	0	Fri	PIT	NL	55	NYN	NL	53	12	7	54	PIT	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170602	0	Fri	SFN	NL	56	PHI	NL	52	10	0	54	SFN	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170602	0	Fri	COL	NL	57	SDN	NL	56	5	8	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
ANA01	20170602	0	Fri	MIN	AL	51	ANA	AL	58	11	5	54	MIN	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170602	0	Fri	BOS	AL	54	BAL	AL	53	2	3	51	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170602	0	Fri	CHA	AL	53	DET	AL	54	5	15	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170602	0	Fri	CLE	AL	53	KCA	AL	53	0	4	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
OAK01	20170602	0	Fri	WAS	NL	53	OAK	AL	54	13	3	54	WAS	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170602	0	Fri	TBA	AL	57	SEA	AL	56	4	12	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170602	0	Fri	HOU	AL	55	TEX	AL	55	7	1	54	HOU	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170602	0	Fri	NYA	AL	52	TOR	AL	55	5	7	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
CHI11	20170603	0	Sat	SLN	NL	53	CHN	NL	54	3	5	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170603	0	Sat	ATL	NL	53	CIN	NL	54	6	5	72	ATL	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIA02	20170603	0	Sat	ARI	NL	58	MIA	NL	54	0	3	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170603	0	Sat	LAN	NL	57	MIL	NL	56	10	8	54	LAN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170603	0	Sat	PIT	NL	56	NYN	NL	54	2	4	51	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170603	0	Sat	SFN	NL	57	PHI	NL	53	3	5	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170603	0	Sat	COL	NL	58	SDN	NL	57	10	1	54	COL	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
ANA01	20170603	0	Sat	MIN	AL	52	ANA	AL	59	2	7	51	ANA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170603	0	Sat	BOS	AL	55	BAL	AL	54	5	2	54	BOS	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170603	0	Sat	CHA	AL	54	DET	AL	55	1	10	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170603	0	Sat	CLE	AL	54	KCA	AL	54	5	12	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
OAK01	20170603	0	Sat	WAS	NL	54	OAK	AL	55	4	10	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170603	0	Sat	TBA	AL	58	SEA	AL	57	2	9	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170603	0	Sat	HOU	AL	56	TEX	AL	56	6	5	54	HOU	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170603	0	Sat	NYA	AL	53	TOR	AL	56	7	0	54	NYA	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
CHI11	20170604	0	Sun	SLN	NL	54	CHN	NL	55	6	7	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170604	0	Sun	ATL	NL	54	CIN	NL	55	13	8	54	ATL	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIA02	20170604	0	Sun	ARI	NL	59	MIA	NL	55	5	6	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
MIL06	20170604	0	Sun	LAN	NL	58	MIL	NL	57	0	3	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
NYC20	20170604	0	Sun	PIT	NL	57	NYN	NL	55	11	1	54	PIT	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PHI13	20170604	0	Sun	SFN	NL	58	PHI	NL	54	7	9	51	PHI	"Citizens Bank Park�(Philadelphia, Pennsylvania)"	1.073	1.409	0.999	0.943	1.065	1.067
SAN02	20170604	0	Sun	COL	NL	59	SDN	NL	58	3	1	54	COL	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
ANA01	20170604	0	Sun	MIN	AL	53	ANA	AL	60	3	2	54	MIN	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BAL12	20170604	0	Sun	BOS	AL	56	BAL	AL	55	7	3	54	BOS	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170604	0	Sun	CHA	AL	55	DET	AL	56	4	7	52	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170604	0	Sun	CLE	AL	55	KCA	AL	55	8	0	54	CLE	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
OAK01	20170604	0	Sun	WAS	NL	55	OAK	AL	56	11	10	54	WAS	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170604	0	Sun	TBA	AL	59	SEA	AL	58	1	7	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
ARL02	20170604	0	Sun	HOU	AL	57	TEX	AL	57	7	2	54	HOU	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
TOR02	20170604	0	Sun	NYA	AL	54	TOR	AL	57	2	3	51	TOR	"Rogers Centre�(Toronto, Ontario)"	0.946	0.923	0.974	1.075	0.937	0.894
ATL03	20170605	0	Mon	PHI	NL	55	ATL	NL	55	11	4	54	PHI	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170605	0	Mon	MIA	NL	56	CHN	NL	56	1	3	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170605	0	Mon	SLN	NL	55	CIN	NL	56	2	4	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
LOS03	20170605	0	Mon	WAS	NL	56	LAN	NL	59	4	2	54	WAS	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIL06	20170605	0	Mon	SFN	NL	59	MIL	NL	58	7	2	54	SFN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
KAN06	20170605	0	Mon	HOU	AL	58	KCA	AL	56	7	3	54	HOU	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
OAK01	20170605	0	Mon	TOR	AL	58	OAK	AL	57	3	5	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
PHO01	20170606	0	Tue	SDN	NL	59	ARI	NL	60	2	10	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170606	0	Tue	PHI	NL	56	ATL	NL	56	3	1	54	PHI	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170606	0	Tue	MIA	NL	57	CHN	NL	57	2	10	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170606	0	Tue	SLN	NL	56	CIN	NL	57	1	13	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170606	0	Tue	CLE	AL	56	COL	NL	60	3	11	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170606	0	Tue	WAS	NL	57	LAN	NL	60	2	1	54	WAS	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIL06	20170606	0	Tue	SFN	NL	60	MIL	NL	59	2	5	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
BAL12	20170606	0	Tue	PIT	NL	58	BAL	AL	56	5	6	59	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170606	0	Tue	ANA	AL	61	DET	AL	57	5	3	54	ANA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170606	0	Tue	HOU	AL	59	KCA	AL	57	7	9	53	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170606	0	Tue	BOS	AL	57	NYA	AL	55	5	4	54	BOS	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170606	0	Tue	TOR	AL	59	OAK	AL	58	1	4	51	OAK	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170606	0	Tue	MIN	AL	54	SEA	AL	59	3	12	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170606	0	Tue	CHA	AL	56	TBA	AL	60	4	2	54	CHA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170606	0	Tue	NYN	NL	56	TEX	AL	58	8	10	51	TEX	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170607	0	Wed	SDN	NL	60	ARI	NL	61	4	7	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170607	0	Wed	PHI	NL	57	ATL	NL	57	1	14	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170607	0	Wed	MIA	NL	58	CHN	NL	58	6	5	54	MIA	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170607	0	Wed	SLN	NL	57	CIN	NL	58	4	6	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
DEN02	20170607	0	Wed	CLE	AL	57	COL	NL	61	1	8	51	COL	"Coors Field�(Denver, Colorado)"	1.332	1.195	1.152	1.175	2.259	1.085
LOS03	20170607	0	Wed	WAS	NL	58	LAN	NL	61	1	2	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
MIL06	20170607	0	Wed	SFN	NL	61	MIL	NL	60	3	6	51	MIL	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
BAL12	20170607	0	Wed	PIT	NL	59	BAL	AL	57	6	9	65	BAL	"Oriole Park at Camden Yards�(Baltimore, Maryland)"	1.026	1.236	1.034	0.918	0.706	1.097
DET05	20170607	0	Wed	ANA	AL	62	DET	AL	58	0	4	51	DET	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170607	0	Wed	HOU	AL	60	KCA	AL	58	5	7	51	KCA	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170607	0	Wed	BOS	AL	58	NYA	AL	56	0	8	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
OAK01	20170607	0	Wed	TOR	AL	60	OAK	AL	59	7	5	60	TOR	"Oakland Coliseum�(Oakland, California)"	1.103	1.056	1.023	1.108	2.308	1.06
SEA03	20170607	0	Wed	MIN	AL	55	SEA	AL	60	5	6	53	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170607	0	Wed	CHA	AL	57	TBA	AL	61	1	3	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
ARL02	20170607	0	Wed	NYN	NL	57	TEX	AL	59	4	3	54	NYN	"Globe Life Park in Arlington�(Arlington, Texas)"	1.215	1.127	1.135	1.185	1	1.184
PHO01	20170608	0	Thu	SDN	NL	61	ARI	NL	62	3	15	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170608	0	Thu	PHI	NL	58	ATL	NL	58	1	3	51	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170608	0	Thu	COL	NL	62	CHN	NL	59	4	1	54	COL	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
CIN09	20170608	0	Thu	SLN	NL	58	CIN	NL	59	2	5	51	CIN	"Great American Ball Park�(Cincinnati, Ohio)"	1.02	1.094	0.94	1.007	1.222	1.044
MIL06	20170608	0	Thu	SFN	NL	62	MIL	NL	61	9	5	60	SFN	"Miller Park�(Milwaukee, Wisconsin)"	1.094	1.049	1.033	1.155	0.763	1.032
PIT08	20170608	0	Thu	MIA	NL	59	PIT	NL	60	7	1	54	MIA	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
WAS11	20170608	0	Thu	BAL	AL	58	WAS	NL	59	1	6	51	WAS	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
DET05	20170608	0	Thu	ANA	AL	63	DET	AL	59	11	4	54	ANA	"Comerica Park�(Detroit, Michigan)"	1.169	1.154	1.119	1.129	1.333	0.987
KAN06	20170608	0	Thu	HOU	AL	61	KCA	AL	59	6	1	54	HOU	"Kauffman Stadium�(Kansas City, Missouri)"	0.926	0.809	0.966	1.078	1.207	0.98
NYC21	20170608	0	Thu	BOS	AL	59	NYA	AL	57	1	9	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170608	0	Thu	MIN	AL	56	SEA	AL	61	2	1	54	MIN	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170608	0	Thu	CHA	AL	58	TBA	AL	62	5	7	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170609	0	Fri	MIL	NL	62	ARI	NL	63	8	6	54	MIL	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170609	0	Fri	NYN	NL	58	ATL	NL	59	2	3	52	ATL	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170609	0	Fri	COL	NL	63	CHN	NL	60	5	3	54	COL	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170609	0	Fri	CIN	NL	60	LAN	NL	62	2	7	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PIT08	20170609	0	Fri	MIA	NL	60	PIT	NL	61	12	7	54	MIA	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170609	0	Fri	KCA	AL	60	SDN	NL	62	3	6	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170609	0	Fri	MIN	AL	57	SFN	NL	63	4	0	54	MIN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170609	0	Fri	PHI	NL	59	SLN	NL	59	2	3	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170609	0	Fri	TEX	AL	60	WAS	NL	60	5	2	54	TEX	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170609	0	Fri	DET	AL	60	BOS	AL	60	3	5	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170609	0	Fri	CHA	AL	59	CLE	AL	58	3	7	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
HOU03	20170609	0	Fri	ANA	AL	64	HOU	AL	62	9	4	54	ANA	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170609	0	Fri	BAL	AL	59	NYA	AL	58	2	8	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170609	0	Fri	TOR	AL	61	SEA	AL	62	2	4	51	SEA	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170609	0	Fri	OAK	AL	60	TBA	AL	63	4	13	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170610	0	Sat	MIL	NL	63	ARI	NL	64	2	3	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170610	1	Sat	NYN	NL	59	ATL	NL	60	6	1	54	NYN	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
ATL03	20170610	2	Sat	NYN	NL	60	ATL	NL	61	8	1	54	NYN	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170610	0	Sat	COL	NL	64	CHN	NL	61	9	1	54	COL	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170610	0	Sat	CIN	NL	61	LAN	NL	63	4	5	53	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PIT08	20170610	0	Sat	MIA	NL	61	PIT	NL	62	6	7	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170610	0	Sat	KCA	AL	61	SDN	NL	63	12	6	54	KCA	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170610	0	Sat	MIN	AL	58	SFN	NL	64	3	2	54	MIN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170610	0	Sat	PHI	NL	60	SLN	NL	60	0	7	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170610	0	Sat	TEX	AL	61	WAS	NL	61	6	3	66	TEX	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170610	0	Sat	DET	AL	61	BOS	AL	61	3	11	51	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170610	0	Sat	CHA	AL	60	CLE	AL	59	5	3	54	CHA	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
HOU03	20170610	0	Sat	ANA	AL	65	HOU	AL	63	1	3	51	HOU	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170610	0	Sat	BAL	AL	60	NYA	AL	59	3	16	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170610	0	Sat	TOR	AL	62	SEA	AL	63	4	2	54	TOR	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170610	1	Sat	OAK	AL	61	TBA	AL	64	5	6	57	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
STP01	20170610	2	Sat	OAK	AL	62	TBA	AL	65	7	2	54	OAK	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
PHO01	20170611	0	Sun	MIL	NL	64	ARI	NL	65	1	11	51	ARI	"Chase Field�(Phoenix, Arizona)"	1.202	1.222	1.088	1.351	1.355	1.026
ATL03	20170611	0	Sun	NYN	NL	61	ATL	NL	62	2	1	54	NYN	"SunTrust Park�(Cumberland, GA)"	0.976	0.951	1.019	1.057	0.722	0.91
CHI11	20170611	0	Sun	COL	NL	65	CHN	NL	62	5	7	51	CHN	"Wrigley Field�(Chicago, Illinois)"	1.131	1.005	1.049	1.104	1.3	1.074
LOS03	20170611	0	Sun	CIN	NL	62	LAN	NL	64	7	9	51	LAN	"Dodger Stadium�(Los Angeles, California)"	0.971	1.005	0.954	0.974	0.6	0.907
PIT08	20170611	0	Sun	MIA	NL	62	PIT	NL	63	1	3	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170611	0	Sun	KCA	AL	62	SDN	NL	64	8	3	54	KCA	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170611	0	Sun	MIN	AL	59	SFN	NL	65	8	13	51	SFN	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170611	0	Sun	PHI	NL	61	SLN	NL	61	5	6	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
WAS11	20170611	0	Sun	TEX	AL	62	WAS	NL	62	5	1	54	TEX	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
BOS07	20170611	0	Sun	DET	AL	62	BOS	AL	62	8	3	54	DET	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CLE08	20170611	0	Sun	CHA	AL	61	CLE	AL	60	2	4	51	CLE	"Progressive Field�(Cleveland, Ohio)"	0.971	0.974	0.988	1.017	0.64	0.931
HOU03	20170611	0	Sun	ANA	AL	66	HOU	AL	64	12	6	54	ANA	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
NYC21	20170611	0	Sun	BAL	AL	61	NYA	AL	60	3	14	51	NYA	"Yankee Stadium�(New York, New York)"	1.019	1.279	0.935	0.811	0.75	0.979
SEA03	20170611	0	Sun	TOR	AL	63	SEA	AL	64	4	0	54	TOR	"Safeco Field�(Seattle, Washington)"	0.917	0.925	0.946	0.885	1.071	1.053
STP01	20170611	0	Sun	OAK	AL	63	TBA	AL	66	4	5	51	TBA	"Tropicana Field�(St. Petersburg, Florida)"	0.902	0.888	0.937	0.837	1.13	0.992
NYC20	20170612	0	Mon	CHN	NL	63	NYN	NL	62	1	6	51	NYN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170612	0	Mon	COL	NL	66	PIT	NL	64	2	7	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170612	0	Mon	CIN	NL	63	SDN	NL	65	3	9	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
WAS11	20170612	0	Mon	ATL	NL	63	WAS	NL	63	11	10	54	ATL	"Nationals Park�(Washington, D.C.)"	1.057	1.04	1.11	1.075	0.636	0.964
ANA01	20170612	0	Mon	NYA	AL	61	ANA	AL	67	5	3	54	NYA	"Angel Stadium of Anaheim�(Anaheim, California)"	0.949	0.971	0.998	0.876	0.722	0.815
BOS07	20170612	0	Mon	PHI	NL	62	BOS	AL	63	5	6	64	BOS	"Fenway Park�(Boston, Massachusetts)"	1.026	0.824	1.103	1.156	0.75	0.958
CHI12	20170612	0	Mon	BAL	AL	62	CHA	AL	62	7	10	51	CHA	"Guaranteed Rate Field�(Chicago, Illinois)"	1.003	1.162	0.927	0.876	0.816	1.066
HOU03	20170612	0	Mon	TEX	AL	63	HOU	AL	65	6	1	54	TEX	"Minute Maid Park�(Houston, Texas)"	0.826	1.009	0.9	0.81	0.654	0.927
MIN04	20170612	0	Mon	SEA	AL	65	MIN	AL	60	14	3	54	SEA	"Target Field�(Minneapolis, Minnesota)"	1.095	1.172	1.088	1.081	1.375	1.118
MIA02	20170613	0	Tue	OAK	AL	64	MIA	NL	63	1	8	51	MIA	"Marlins Park�(Miami, Florida)"	0.848	0.835	0.907	0.716	1.142	1.041
NYC20	20170613	0	Tue	CHN	NL	64	NYN	NL	63	14	3	54	CHN	"Citi Field�(New York, New York)"	0.858	0.798	0.88	0.899	0.7	0.986
PIT08	20170613	0	Tue	COL	NL	67	PIT	NL	65	2	5	51	PIT	"PNC Park�(Pittsburgh, Pennsylvania)"	0.948	0.86	1.043	1.084	0.634	0.958
SAN02	20170613	0	Tue	CIN	NL	64	SDN	NL	66	2	6	51	SDN	"Petco Park�(San Diego, California)"	0.828	0.781	0.887	0.859	1	0.98
SFO03	20170613	0	Tue	KCA	AL	63	SFN	NL	66	8	1	54	KCA	"AT&T Park�(San Francisco, California)"	0.85	0.615	0.968	1.003	1.048	0.938
STL10	20170613	1	Tue	MIL	NL	65	SLN	NL	62	0	6	51	SLN	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
STL10	20170613	2	Tue	MIL	NL	66	SLN	NL	63	8	5	54	MIL	"Busch Stadium�(St. Louis, Missouri)"	0.889	0.849	0.974	0.957	0.967	1
